id,date,blood_service,text_char,retweet,followers,friends,tweet
180,23/9/19,GiveBloodNHS,124,1,3172,1122,.@givebloodnhs here goes. i hope. they've still got plenty of chocolate biscuits 
181,23/9/19,GiveBloodNHS,140,1,544,1187,the best text messages come from @givebloodnhs - and knowing my blood was neo blood makes me feel warm and fuzzy now. a baby is hopefully on the road to recovery because of me 🥰 
182,23/9/19,GiveBloodNHS,140,1,270,348,"a pint!
that's nearly an armful!!!
just donated. been a while but my arm still works.
@givebloodnhs "
183,23/9/19,GiveBloodNHS,140,0,433,1203,yay! these texts from @givebloodnhs are so cool! this plus the post-donation lemon squash are just two good reasons to give it a go if you’re able :) 
184,23/9/19,GiveBloodNHS,125,1,26,83,"doesn't take long. i just did it, in and out in an hour. #giveblood #savealife @nhsbt "
185,23/9/19,GiveBloodNHS,139,0,1235,2932,"lucky number 3!

third #blood #donation in the bag. it was interesting and much faster than usual, even though extra was taken. the orange club bar was very welcome i can tell you. 🍫 😂

🅱️➖

@nhsbt @givebloodnhs #blood #blooddonation #dansaalfurinn #bnegative #donate "
186,23/9/19,GiveBloodNHS,80,0,202,1032,@givebloodnhs another one today! #7 
187,23/9/19,GiveBloodNHS,86,0,544,1511,"aw, i’ve gone local this time! @givebloodnhs "
188,22/9/19,GiveBloodNHS,140,1,43,105,a short be highly important journey to #savealife for my 72nd #bloodnotmoney donation. #giveblood 
189,22/9/19,GiveBloodNHS,140,3,64,225,giving blood today @givebloodnhs in nottingham city centre; such a well run and stressless experience. would highly recommend doing this if you can. #giveblood #nhs 
190,22/9/19,GiveBloodNHS,140,2,44,242,@givebloodnhs i went to give blood this morning and took my 6 year old who was interested to see what happened. i’m proud that she saw her mummy helping people and she loved her sticker and biscuits 😀💉🍪 
191,22/9/19,GiveBloodNHS,144,0,629,299,@givebloodnhs already booked for new year’s eve 🙌🏼 &amp; had the text to say my blood is off to a local hospital near me ♥️ #giveblood #savealife 
192,22/9/19,GiveBloodNHS,139,0,191,388,the only way to get me back to work @stgeorgestrust on a sunday morning at 8.20am 😴#donateblood @givebloodnhs fellow 🅾️⛔️💉 please donate #savinglives 
193,22/9/19,GiveBloodNHS,94,0,50,89,"#giveblood @givebloodnhs
give blood, give life💉❤️ "
194,21/9/19,GiveBloodNHS,137,1,445,1282,"every 4 months like clockwork i get myself back here  💉 today, it's time for number 10! #giveblood "
195,21/9/19,GiveBloodNHS,139,0,94,591,i always try and #giveblood around my birthday - it’s an easy way to give back and you get stickers mandating everyone be nice to you 🎉🅾️➕ 🎁 
196,21/9/19,GiveBloodNHS,140,0,61,401,best bit about giving blood! 😂💪🏻💉🍫☕️ @givebloodnhs #giveblood #25thdonation #boom #nowfeetupforrestofday 
197,21/9/19,GiveBloodNHS,134,2,371,278,"and for just 20 minutes of your day every 16 weeks, you can help save lives 🥳 @givebloodnhs "
198,21/9/19,GiveBloodNHS,140,4,2554,1130,"really proud to have given blood today for the 1st time. i was really nervous and i really hate needles, but the nurses made me feel so comfortable and were so kind. it was a really positive experience! if you’re like me, don’t be scared #savealifegiveblood @givebloodnhs "
199,21/9/19,GiveBloodNHS,124,2,977,670,"if you can, please give blood....... it could save a life ❤️ @givebloodnhs #giveblood "
200,20/9/19,GiveBloodNHS,120,3,63,433,"looks like i'm lots of peoples type 😁
#giveblood #savelives #0negbloodgroup "
201,20/9/19,GiveBloodNHS,129,0,60,730,@givebloodnhs i never get tired of seeing these messages #savealife #giveblood #rodonor 👊🏽 
202,20/9/19,GiveBloodNHS,65,2,609,416,all done!! 😅 @givebloodnhs 
203,20/9/19,GiveBloodNHS,85,2,240,390,love gettin these messages. ⁦@givebloodnhs⁩ 
204,20/9/19,GiveBloodNHS,140,0,263,326,this kinda text has made my friday a little brighter. first donation and hopefully it wont be my last. @givebloodnhs 💉🅰️ 
205,20/9/19,GiveBloodNHS,140,1,170,514,blood donation no. 40 completed today. i wonder how many calories i’ve eaten in total during my visits?!?! #mintclub @givebloodnhs #giveblood 
206,20/9/19,GiveBloodNHS,140,1,101,145,been looking forward to this text since i did my donation! turns out i'm a- blood type too which was a surprise! maybe considering platelet donation now 🤗 @givebloodnhs 
207,20/9/19,GiveBloodNHS,140,0,379,435,donation number 9️⃣0️⃣ in the bag for ⁦@givebloodnhs⁩  love the staff at ⁦@cuh_nhs⁩ it’s always a pleasure to donate (and of course there’s biscuits!!) 
208,20/9/19,GiveBloodNHS,121,1,795,2137,getting my life saving done early this morning #savealifegiveblood @givebloodnhs 
209,20/9/19,GiveBloodNI,140,1,630,925,i gave blood tonight and didn’t faint. and i’m a wimp. will donate again. i’m very proud of my little badge. 
210,19/9/19,GiveBloodNHS,140,0,5222,3651,"a few minutes left, then i'll be finished @derriford_hosp after donating #platelets @givebloodnhs 

get yourself signed up @givebloodnhs and #savealife 
#plymouth "
211,19/9/19,GiveBloodNHS,140,1,866,1909,"@givebloodnhs @kersten_england @seabrookcrisps always happy to receive these texts, someone in #leicester will feel the need to 🚴‍♂️🚴‍♀️ or eat cake.......😉 "
212,19/9/19,GiveBloodNHS,140,0,61,726,"@kbradnam @givebloodnhs 5.39 was my one before last, then 4.44 i did last friday 👊🏽 i'm so glad i'm not the only one that does this 🙈 "
213,19/9/19,GiveBloodNHS,108,2,3653,2538,donating some of the red stuff. #savealife #giveblood ⁦@givebloodnhs⁩ 
214,19/9/19,GiveBloodNHS,140,0,2882,1325,"here @givebloodnhs 💉 to donate an armful of #bpositive again; using the v smart leeds donor centre for 1st time rather than idiosyncratic church hall/school/library in rural #calderdale
thankfully @lner train from #thatlondon got me here on time "
215,19/9/19,GiveBloodNHS,140,0,541,407,obligatory @givebloodnhs picture. really important thing to do! (someone should tell my face that i am happy to do it) 
216,19/9/19,GiveBloodNHS,140,1,261,363,"like lots of people, i’ve been a donor, but not as frequently as i should. you don’t fully appreciate the importance of this until you’re the one on the receiving end. if you’re able, #giveblood @givebloodscot @bloodwise_uk @bloodwise_scots "
217,19/9/19,GiveBloodNHS,140,1,684,1190,really appreciate @nhsbt @givebloodnhs letting me know where my lovely platelets went. some lucky person at @cuh_nhs #addenbrookes 
218,19/9/19,GiveBloodNHS,97,1,9,138,@nhsorgandonor @givebloodnhs my collection is complete ✌️ 
219,19/9/19,GiveBloodNHS,86,2,54,229,best text to get #nhsgiveblood @givebloodnhs 
220,19/9/19,GiveBloodNHS,134,1,21,205,"another pint of 🅾️+💉in the bank, donation 44 done😀. #giveblood @givebloodnhs #makeadifference "
221,19/9/19,GiveBloodNHS,140,4,5,33,much thanks to the lovely ladies at cranleigh village hall today - second donation down and only about 128 to go to replenish units used by son with aplastic anaemia. so glad to be able to give back.  @givebloodnhs 
222,19/9/19,GiveBloodNHS,70,1,393,131,@givebloodnhs 🥳 see ya in jan 
223,18/9/19,GiveBloodNHS,98,1,14327,7195,good deed done for the day💉 @givebloodnhs #givebloodnhs 
224,18/9/19,GiveBloodNHS,127,1,27,36,"@givebloodnhs @stgeorgecnet 
just completed my 2️⃣5️⃣0️⃣th donation @ hanham, bristol. "
225,18/9/19,GiveBloodNHS,139,0,212,562,"back giving blood @givebloodnhs this afternoon in cheltenham, the best bit being all the chocolate and biscuits after to “keep your energy up”. oh go on then... 
#giveblood #itsreallyeasy "
226,18/9/19,GiveBloodNHS,98,0,682,1283,my favourite text i’ve received today 😍 @givebloodnhs 
227,18/9/19,GiveBloodNHS,125,0,61,975,thanks to @thismorning i’ve signed up to @givebloodnhs and have an appointment next tuesday to donate ❤️❤️❤️
228,18/9/19,GiveBloodNHS,140,0,287,154,"another pint of 🅾️💉 in the bank for someone.
all super slick and efficient as ever, but very disappointed 🥺by the lack of tuc cheese crackers with my post donation ☕️ and nibble😉
@givebloodnhs "
229,18/9/19,GiveBloodNHS,139,1,2650,1703,"got my txt today to say my blood donation had been used in north devon hospital this time,so nice to know you have helped someone ❤️@givebloodnhs 😁 "
230,18/9/19,GiveBloodNHS,95,0,271,614,boom! love getting these texts from @givebloodnhs ❤️❣️❤️ 
231,18/9/19,GiveBloodNHS,140,1,182,627,my eventful donation has been put to good use already. please consider donating if you don’t already. there’s really nothing to it. and you get free chocolate after #donateblood #lifesaver #giveblood @givebloodnhs 
232,18/9/19,GiveBloodNHS,74,1,2270,816,time for a pint 💪 @givebloodnhs 💉 
233,18/9/19,GiveBloodNHS,140,0,276,308,join our club! 37th donation yesterday evening at wandsworth town hall civic suite a great job by all the nurses #savealife #giveblood #donateifyoucan @givebloodnhs 
234,18/9/19,GiveBloodNHS,123,1,8,60,done my bit today for @givebloodnhs in #taunton that’s over 60 pints given 👍❤️ 
235,18/9/19,GiveBloodNHS,104,0,257,604,feel good message of the day. #giveblood @givebloodnhs #donate 
236,18/9/19,GiveBloodNHS,101,0,101,133,my blood donation made it 58 miles to portsmouth @givebloodnhs 
237,18/9/19,GiveBloodNHS,97,0,195,451,great to get this text from @givebloodnhs today! ❤️💉 
238,18/9/19,GiveBloodNHS,140,0,563,486,always love getting these little texts through from @givebloodnhs great to know where my blood is going 🙂👍🏻 
239,18/9/19,GiveBloodNHS,140,2,203,210,doing my bit during my lunch break today @givebloodnhs thank to the wonderful staff here in plymouth 
240,18/9/19,GiveBloodNHS,140,4,118,734,"number 19 in the bag @givebloodnhs please, if you can, donate blood. it’s so easy, takes such little time, and can save lives. "
241,18/9/19,GiveBloodNHS,81,0,674,1343,@givebloodnhs another one in the bag. 
242,18/9/19,GiveBloodNHS,123,1,2,41,"first time giving blood and o negative, already booked for another. @givebloodnhs "
243,17/9/19,GiveBloodNHS,144,0,334,543,"went #retro with the biscuit choice today &amp; happily unashamed to say i ate all 3 of them whilst donating a double of ab- platelets @givebloodnhs thanks, as always, to the great team @oxforddonor "
244,17/9/19,GiveBloodNHS,140,1,213,445,my favourite part of the process; the little rest you get afterwards with cholcolate and a cup of tea of course!! @givebloodnhs #giveblood #savealife 
245,17/9/19,GiveBloodNHS,140,2,357,892,"finishing my day with a tweet about how i started my day - giving my 44th whole blood donation with @givebloodnhs 
very welcoming session at bishopsgate institute in london this morning- thanks to all the fantastic team there. 
a usual closing request to please #giveblood "
246,17/9/19,GiveBloodNHS,120,1,21,254,"1st one of many, appointment booked ready for next time. @givebloodnhs  #savealife "
247,17/9/19,GiveBloodNHS,140,1,2359,274,"is competitive blood donation a thing? i achieved a time of 6 minutes, 3 seconds for my 470 ml donation. 

looking to break the six minute barrier next time!

#giveblood…it’s literally bloody brilliant! "
248,17/9/19,GiveBloodNHS,140,0,301,1025,"1 year ago today i donated blood for the 1st time in just over 3 weeks i'll be donating for the 4th time. all of my previous donations have been used to help save people's lives, to know that i'm making a difference is an incredible feeling. #giveblood #donateblood #helpsavelives "
249,17/9/19,GiveBloodNHS,103,1,134,281,@givebloodnhs 25th done and in the bag! #oneg #neo #giveblood 
250,17/9/19,GiveBloodNHS,75,1,464,982,"'a pint at lunch?'

@givebloodnhs "
251,17/9/19,GiveBloodNHS,87,0,432,339,17th pint... completed it mate! ✅ @givebloodnhs 
252,17/9/19,GiveBloodNHS,140,1,68,263,"so i donated blood today for the first time in over 5 years! book yours today (it’s all online and super simple), if a needle phobe like me can do it, then anyone can and you can honestly help #savealife @givebloodnhs "
253,17/9/19,GiveBloodNHS,140,1,300,478,"big shout to to zara and all staff members at @givebloodnhs at derriford hospital! although i couldn’t donate platelets, still managed red blood in an impressive 6 minutes 41 seconds! #giveblood #savelives #donation "
254,17/9/19,GiveBloodNHS,104,0,37,356,these maybe could be the best texts i get @givebloodnhs @nhsbt 
255,17/9/19,GiveBloodNHS,140,1,42,104,72nd donation made yesterday with my beautiful daughter. without blood donations neither of us would be here. #bloodnotmoney #giveblood @givebloodscot @givebloodni @givebloodnhs @welshblood @giveblood_ie 
256,17/9/19,GiveBloodNHS,140,0,542,668,"give someone the gift of life this christmas, do something amazing. it's well worth it #giveblood "
257,17/9/19,WelshBlood,139,0,255,537,"today was my first time giving blood! 

the staff at @welshblood were super friendly and professional, and they make sure that you’re comfortable throughout the whole process. (i don’t know what i was so afraid of!)

if you can, please donate ❤️ 
#giveblood "
258,17/9/19,GiveBloodNHS,125,0,972,896,"donation 13 ✅ @givebloodnhs
great staff yet again, in and out within 45 minutes! 🕘 "
259,17/9/19,GiveBloodNHS,66,1,70,174,@givebloodnhs o+ in the bag :) 
260,16/9/19,GiveBloodNHS,90,1,77,98,looking forward to tea and biscuits @givebloodnhs 
261,16/9/19,GiveBloodNHS,86,0,322,649,@givebloodnhs already got number 5 scheduled for the end of the year ❤️
262,16/9/19,GiveBloodNHS,117,0,5629,5608,"my 41st pint &amp; still standing 💉👍
@givebloodnhs #giveblood #savealife "
263,16/9/19,WelshBlood,107,0,178,333,"@welshblood 10 pints donated  ,today marks my husbands 1st donation "
264,16/9/19,GiveBloodNHS,140,0,605,159,"just given a blood donation and came across this chap #giveblood @givebloodnhs this is such an important thing to do if it is possible.  many children,  young people and adults with cancer will require blood product support during treatment "
